season,game_pk,game_date,game_id,team,opponent,home_away,outcome,actual_outcome,positive_rule_count,negative_rule_count,positive_score,negative_score,net_score,top_positive_rules,top_negative_rules,validation_mode,test_season
2024,747872,2024-03-21,MIN@WSN,WSN,MIN,home,team_runs_4plus,1,8,1,0.6483,-0.0866,0.5617,home_away+opponent_strength_bucket=home__lt_40(+0.117) | opponent_strength_bucket=lt_40(+0.106) | tag_weak_leader_fade_watch=yes(+0.088) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.082) | opponent_run_prevention_bucket=lt_40(+0.073),team_strength_bucket=lt_40(-0.087),leave_one_season_out,2024
2024,747872,2024-03-21,MIN@WSN,WSN,MIN,home,team_runs_5plus,1,6,2,0.4666,-0.1437,0.3229,tag_weak_leader_fade_watch=yes(+0.107) | opponent_strength_bucket=lt_40(+0.092) | home_away+opponent_strength_bucket=home__lt_40(+0.080) | opponent_run_prevention_bucket=lt_40(+0.073) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.064),team_strength_bucket=lt_40(-0.091) | l10_scored5_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747872,2024-03-21,MIN@WSN,WSN,MIN,home,game_total_9plus,1,3,1,0.1392,-0.0522,0.087,opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.053) | team_l10_post5_rpg_bucket+opponent_l10_post5_allowed_bucket=low_lt_3_5__mid_3_5_4_5(+0.045) | opponent_run_prevention_bucket=lt_40(+0.041),home_away+opponent_strength_bucket=home__lt_40(-0.052),leave_one_season_out,2024
2024,747872,2024-03-21,MIN@WSN,WSN,MIN,home,team_f5_runs_2plus,1,7,1,0.4236,-0.0585,0.3651,home_away+opponent_strength_bucket=home__lt_40(+0.094) | tag_weak_leader_fade_watch=yes(+0.068) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.062) | opponent_strength_bucket=lt_40(+0.057) | opponent_run_prevention_bucket=lt_40(+0.055),team_strength_bucket=lt_40(-0.059),leave_one_season_out,2024
2024,747872,2024-03-21,MIN@WSN,WSN,MIN,home,team_early_deficit_scored_next2,0,4,0,0.1874,0,0.1874,team_l10_post5_rpg_bucket+opponent_l10_post5_allowed_bucket=low_lt_3_5__mid_3_5_4_5(+0.058) | opponent_l10_post5_allowed_bucket=mid_3_5_4_5(+0.045) | home_away=home(+0.044) | home_away+l10_rpg_bucket=home__mid_3_5_4_5(+0.040),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,TB,PHI,away,team_won,1,6,0,0.5761,0,0.5761,team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.170) | opponent_strength_bucket=lt_40(+0.111) | team_strength_gap_bucket=plus_10_plus(+0.102) | opponent_run_prevention_bucket=lt_40(+0.083) | home_away+opponent_strength_bucket=away__lt_40(+0.059),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,TB,PHI,away,team_runs_4plus,1,6,0,0.5484,0,0.5484,team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.141) | opponent_strength_bucket=lt_40(+0.106) | home_away+opponent_strength_bucket=away__lt_40(+0.097) | team_strength_gap_bucket=plus_10_plus(+0.091) | opponent_run_prevention_bucket=lt_40(+0.073),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,TB,PHI,away,team_runs_5plus,1,5,0,0.4909,0,0.4909,team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.134) | home_away+opponent_strength_bucket=away__lt_40(+0.103) | opponent_strength_bucket=lt_40(+0.092) | team_strength_gap_bucket=plus_10_plus(+0.089) | opponent_run_prevention_bucket=lt_40(+0.073),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,TB,PHI,away,game_total_9plus,1,2,0,0.1303,0,0.1303,home_away+opponent_strength_bucket=away__lt_40(+0.089) | opponent_run_prevention_bucket=lt_40(+0.041),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,TB,PHI,away,team_f5_runs_2plus,1,5,0,0.3027,0,0.3027,team_strength_bucket+opponent_strength_bucket=50_55__lt_40(+0.084) | team_strength_gap_bucket=plus_10_plus(+0.063) | opponent_strength_bucket=lt_40(+0.057) | opponent_run_prevention_bucket=lt_40(+0.055) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.044),,leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,PHI,TB,home,team_won,0,0,4,0,-0.4367,-0.4367,,team_strength_bucket+opponent_strength_bucket=lt_40__50_55(-0.170) | team_strength_bucket=lt_40(-0.111) | team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_scored5_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,PHI,TB,home,team_runs_4plus,1,0,3,0,-0.2593,-0.2593,,team_strength_bucket+opponent_strength_bucket=lt_40__50_55(-0.092) | team_strength_bucket=lt_40(-0.087) | team_strength_gap_bucket=minus_10_or_worse(-0.080),leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,PHI,TB,home,team_runs_5plus,1,0,5,0,-0.369,-0.369,,team_strength_bucket+opponent_strength_bucket=lt_40__50_55(-0.110) | team_strength_bucket=lt_40(-0.091) | team_strength_gap_bucket=minus_10_or_worse(-0.074) | l10_scored5_rate_bucket=low_lt_30(-0.053) | l10_rpg_bucket+opponent_strength_bucket=mid_3_5_4_5__50_55(-0.042),leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,PHI,TB,home,team_f5_runs_2plus,0,0,3,0,-0.1687,-0.1687,,team_strength_bucket=lt_40(-0.059) | team_strength_gap_bucket=minus_10_or_worse(-0.056) | team_strength_bucket+opponent_strength_bucket=lt_40__50_55(-0.054),leave_one_season_out,2024
2024,747874,2024-03-21,TB@PHI,PHI,TB,home,team_early_deficit_scored_next2,1,3,0,0.1299,0,0.1299,home_away+opponent_strength_bucket=home__50_55(+0.046) | home_away=home(+0.044) | home_away+l10_rpg_bucket=home__mid_3_5_4_5(+0.040),,leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,NYM,DET,away,team_won,1,1,2,0.0401,-0.1778,-0.1377,l10_scored5_rate_bucket=very_high_75_plus(+0.040),team_strength_gap_bucket=minus_10_or_worse(-0.102) | home_away+opponent_strength_bucket=away__60_plus(-0.076),leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,NYM,DET,away,team_runs_4plus,1,1,4,0.0491,-0.2459,-0.1968,team_strength_bucket=60_plus(+0.049),team_strength_gap_bucket=minus_10_or_worse(-0.080) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.061) | home_away+opponent_strength_bucket=away__60_plus(-0.056) | opponent_run_prevention_bucket=60_plus(-0.049),leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,NYM,DET,away,team_f5_runs_2plus,1,0,3,0,-0.1605,-0.1605,,team_strength_gap_bucket=minus_10_or_worse(-0.056) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.053) | home_away+opponent_strength_bucket=away__60_plus(-0.051),leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,DET,NYM,home,team_won,0,6,0,0.4047,0,0.4047,team_strength_gap_bucket=plus_10_plus(+0.102) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.089) | home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.067) | offense_form_bucket=60_plus(+0.060) | tag_home_scoring_spot=yes(+0.046),,leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,DET,NYM,home,team_runs_4plus,1,3,2,0.1896,-0.1093,0.0803,team_strength_gap_bucket=plus_10_plus(+0.091) | offense_form_bucket=60_plus(+0.050) | team_strength_bucket=60_plus(+0.049),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.061) | opponent_run_prevention_bucket=60_plus(-0.049),leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,DET,NYM,home,team_runs_5plus,1,4,0,0.2349,0,0.2349,team_strength_gap_bucket=plus_10_plus(+0.089) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.061) | offense_form_bucket=60_plus(+0.045) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.040),,leave_one_season_out,2024
2024,747875,2024-03-21,NYM@DET,DET,NYM,home,team_early_deficit_scored_next2,0,3,0,0.1472,0,0.1472,home_away+opponent_strength_bucket=home__60_plus(+0.060) | home_away=home(+0.044) | tag_home_scoring_spot=yes(+0.043),,leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,HOU,STL,away,team_won,1,0,2,0,-0.1778,-0.1778,,team_strength_gap_bucket=minus_10_or_worse(-0.102) | home_away+opponent_strength_bucket=away__60_plus(-0.076),leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,HOU,STL,away,team_runs_4plus,1,1,2,0.0402,-0.1366,-0.0964,opponent_l10_allowed4_rate_bucket=very_high_75_plus(+0.040),team_strength_gap_bucket=minus_10_or_worse(-0.080) | home_away+opponent_strength_bucket=away__60_plus(-0.056),leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,HOU,STL,away,team_f5_runs_2plus,1,0,2,0,-0.1077,-0.1077,,team_strength_gap_bucket=minus_10_or_worse(-0.056) | home_away+opponent_strength_bucket=away__60_plus(-0.051),leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,STL,HOU,home,team_won,0,6,0,0.4047,0,0.4047,team_strength_gap_bucket=plus_10_plus(+0.102) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.089) | home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.067) | offense_form_bucket=60_plus(+0.060) | tag_home_scoring_spot=yes(+0.046),,leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,STL,HOU,home,team_runs_4plus,0,3,0,0.1896,0,0.1896,team_strength_gap_bucket=plus_10_plus(+0.091) | offense_form_bucket=60_plus(+0.050) | team_strength_bucket=60_plus(+0.049),,leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,STL,HOU,home,team_runs_5plus,0,3,0,0.1945,0,0.1945,team_strength_gap_bucket=plus_10_plus(+0.089) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.061) | offense_form_bucket=60_plus(+0.045),,leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,STL,HOU,home,team_f5_runs_2plus,0,2,0,0.1047,0,0.1047,team_strength_gap_bucket=plus_10_plus(+0.063) | offense_form_bucket=60_plus(+0.042),,leave_one_season_out,2024
2024,747876,2024-03-21,HOU@STL,STL,HOU,home,team_early_deficit_scored_next2,1,3,0,0.1327,0,0.1327,home_away+opponent_strength_bucket=home__50_55(+0.046) | home_away=home(+0.044) | tag_home_scoring_spot=yes(+0.043),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,CWS,KC,away,team_won,0,2,5,0.1329,-0.2677,-0.1348,opponent_run_prevention_bucket=lt_40(+0.083) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.050),home_away+l10_rpg_bucket=away__low_lt_3_5(-0.060) | team_strength_bucket=40_45(-0.059) | l10_scored5_rate_bucket=low_lt_30(-0.053) | home_away+opponent_strength_bucket=away__50_55(-0.048) | team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.048),leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,CWS,KC,away,team_runs_5plus,0,2,7,0.1136,-0.3584,-0.2448,opponent_run_prevention_bucket=lt_40(+0.073) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.040),offense_form_bucket=lt_40(-0.062) | l10_rpg_bucket+opponent_strength_bucket=low_lt_3_5__50_55(-0.055) | team_strength_bucket+opponent_strength_bucket=40_45__50_55(-0.054) | l10_scored5_rate_bucket=low_lt_30(-0.053) | l10_scored4_rate_bucket=low_lt_30(-0.048),leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,CWS,KC,away,team_f5_runs_2plus,0,2,0,0.0985,0,0.0985,opponent_run_prevention_bucket=lt_40(+0.055) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.044),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,CWS,KC,away,team_early_deficit_scored_next2,1,0,3,0,-0.1604,-0.1604,,home_away+l10_rpg_bucket=away__low_lt_3_5(-0.068) | home_away+opponent_strength_bucket=away__50_55(-0.049) | home_away=away(-0.044),leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_won,0,10,0,0.729,0,0.729,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.136) | tag_weak_leader_fade_watch=yes(+0.105) | tag_live_rebound_watch=yes(+0.090) | home_away+opponent_strength_bucket=home__40_45(+0.078) | home_away+l10_rpg_bucket=home__very_high_5_5_plus(+0.067),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_runs_4plus,0,6,2,0.3756,-0.1093,0.2663,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.097) | tag_weak_leader_fade_watch=yes(+0.088) | home_away+opponent_strength_bucket=home__40_45(+0.056) | offense_form_bucket=60_plus(+0.050) | tag_live_rebound_watch=yes(+0.043),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.061) | opponent_run_prevention_bucket=60_plus(-0.049),leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_runs_5plus,0,7,0,0.4658,0,0.4658,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.123) | tag_weak_leader_fade_watch=yes(+0.107) | home_away+opponent_strength_bucket=home__40_45(+0.056) | opponent_strength_bucket=40_45(+0.052) | offense_form_bucket=60_plus(+0.045),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_f5_runs_2plus,1,6,1,0.3544,-0.0528,0.3016,l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.100) | tag_weak_leader_fade_watch=yes(+0.068) | home_away+opponent_strength_bucket=home__40_45(+0.050) | opponent_strength_bucket=40_45(+0.048) | tag_live_rebound_watch=yes(+0.047),opponent_l10_allowed4_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_early_deficit_tied_or_led_later,0,3,0,0.1814,0,0.1814,home_away+opponent_strength_bucket=home__40_45(+0.074) | l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.063) | tag_live_rebound_watch=yes(+0.044),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,team_early_deficit_scored_next2,0,4,0,0.2084,0,0.2084,home_away+opponent_strength_bucket=home__40_45(+0.078) | home_away=home(+0.044) | tag_live_rebound_watch=yes(+0.044) | tag_home_scoring_spot=yes(+0.043),,leave_one_season_out,2024
2024,747865,2024-03-21,CWS@KC,KC,CWS,home,opponent_blew_early_small_lead,0,3,0,0.1814,0,0.1814,home_away+opponent_strength_bucket=home__40_45(+0.074) | l10_rpg_bucket+opponent_strength_bucket=very_high_5_5_plus__40_45(+0.063) | tag_live_rebound_watch=yes(+0.044),,leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,KC,CLE,away,team_early_deficit_scored_next2,1,0,2,0,-0.0926,-0.0926,,home_away+opponent_strength_bucket=away__50_55(-0.049) | home_away=away(-0.044),leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,CLE,KC,home,team_won,1,2,0,0.1329,0,0.1329,opponent_run_prevention_bucket=lt_40(+0.083) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.050),,leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,CLE,KC,home,team_runs_4plus,1,2,0,0.1135,0,0.1135,opponent_run_prevention_bucket=lt_40(+0.073) | opponent_l10_allowed4_rate_bucket=very_high_75_plus(+0.040),,leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,CLE,KC,home,team_runs_5plus,1,2,0,0.1136,0,0.1136,opponent_run_prevention_bucket=lt_40(+0.073) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.040),,leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,CLE,KC,home,team_f5_runs_2plus,1,2,0,0.0985,0,0.0985,opponent_run_prevention_bucket=lt_40(+0.055) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.044),,leave_one_season_out,2024
2024,747868,2024-03-21,KC@CLE,CLE,KC,home,team_early_deficit_scored_next2,0,2,0,0.0897,0,0.0897,home_away+opponent_strength_bucket=home__50_55(+0.046) | home_away=home(+0.044),,leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,CHC,COL,away,team_runs_4plus,1,3,2,0.2427,-0.0883,0.1544,opponent_strength_bucket=lt_40(+0.106) | home_away+opponent_strength_bucket=away__lt_40(+0.097) | opponent_l10_allowed4_rate_bucket=very_high_75_plus(+0.040),home_away+l10_rpg_bucket=away__low_lt_3_5(-0.046) | offense_form_bucket=lt_40(-0.042),leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,CHC,COL,away,game_total_9plus,0,1,0,0.089,0,0.089,home_away+opponent_strength_bucket=away__lt_40(+0.089),,leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,CHC,COL,away,team_f5_runs_2plus,0,2,0,0.101,0,0.101,opponent_strength_bucket=lt_40(+0.057) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.044),,leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,CHC,COL,away,team_early_deficit_scored_next2,1,0,2,0,-0.1118,-0.1118,,home_away+l10_rpg_bucket=away__low_lt_3_5(-0.068) | home_away=away(-0.044),leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,COL,CHC,home,team_runs_4plus,0,2,4,0.0977,-0.238,-0.1403,home_away+opponent_strength_bucket=home__40_45(+0.056) | opponent_strength_bucket=40_45(+0.042),team_strength_bucket=lt_40(-0.087) | opponent_l10_allowed4_rate_bucket=low_lt_30(-0.061) | opponent_run_prevention_bucket=60_plus(-0.049) | offense_form_bucket=lt_40(-0.042),leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,COL,CHC,home,team_runs_5plus,0,3,4,0.1481,-0.2535,-0.1054,home_away+opponent_strength_bucket=home__40_45(+0.056) | opponent_strength_bucket=40_45(+0.052) | opponent_starter_ip_bucket+opponent_l10_post5_allowed_bucket=missing__low_lt_3_5(+0.040),team_strength_bucket=lt_40(-0.091) | offense_form_bucket=lt_40(-0.062) | l10_scored5_rate_bucket=low_lt_30(-0.053) | l10_scored4_rate_bucket=low_lt_30(-0.048),leave_one_season_out,2024
2024,747869,2024-03-21,CHC@COL,COL,CHC,home,team_early_deficit_scored_next2,0,3,0,0.1771,0,0.1771,home_away+opponent_strength_bucket=home__40_45(+0.078) | home_away+l10_rpg_bucket=home__low_lt_3_5(+0.055) | home_away=home(+0.044),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,TOR,PIT,away,team_won,1,10,0,0.7477,0,0.7477,opponent_strength_bucket=lt_40(+0.111) | tag_weak_leader_fade_watch=yes(+0.105) | team_strength_gap_bucket=plus_10_plus(+0.102) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.089) | opponent_run_prevention_bucket=lt_40(+0.083),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,TOR,PIT,away,team_runs_4plus,0,7,0,0.5447,0,0.5447,opponent_strength_bucket=lt_40(+0.106) | home_away+opponent_strength_bucket=away__lt_40(+0.097) | team_strength_gap_bucket=plus_10_plus(+0.091) | tag_weak_leader_fade_watch=yes(+0.088) | opponent_run_prevention_bucket=lt_40(+0.073),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,TOR,PIT,away,team_runs_5plus,0,8,0,0.6094,0,0.6094,tag_weak_leader_fade_watch=yes(+0.107) | home_away+opponent_strength_bucket=away__lt_40(+0.103) | opponent_strength_bucket=lt_40(+0.092) | team_strength_gap_bucket=plus_10_plus(+0.089) | opponent_run_prevention_bucket=lt_40(+0.073),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,TOR,PIT,away,game_total_9plus,0,2,0,0.1303,0,0.1303,home_away+opponent_strength_bucket=away__lt_40(+0.089) | opponent_run_prevention_bucket=lt_40(+0.041),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,TOR,PIT,away,team_f5_runs_2plus,1,6,0,0.3285,0,0.3285,tag_weak_leader_fade_watch=yes(+0.068) | team_strength_gap_bucket=plus_10_plus(+0.063) | opponent_strength_bucket=lt_40(+0.057) | opponent_run_prevention_bucket=lt_40(+0.055) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.044),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,PIT,TOR,home,team_won,0,2,3,0.1329,-0.2663,-0.1334,opponent_run_prevention_bucket=lt_40(+0.083) | opponent_l10_allowed5_rate_bucket=very_high_75_plus(+0.050),team_strength_bucket=lt_40(-0.111) | team_strength_gap_bucket=minus_10_or_worse(-0.102) | l10_scored5_rate_bucket=low_lt_30(-0.053),leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,PIT,TOR,home,team_runs_5plus,0,1,4,0.0732,-0.265,-0.1918,opponent_run_prevention_bucket=lt_40(+0.073),team_strength_bucket=lt_40(-0.091) | team_strength_gap_bucket=minus_10_or_worse(-0.074) | l10_scored5_rate_bucket=low_lt_30(-0.053) | l10_scored4_rate_bucket=low_lt_30(-0.048),leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,PIT,TOR,home,f5_total_4plus,1,2,0,0.0854,0,0.0854,l10_rpg_bucket+opponent_strength_bucket=low_lt_3_5__45_50(+0.044) | opponent_run_prevention_bucket=lt_40(+0.041),,leave_one_season_out,2024
2024,747873,2024-03-21,TOR@PIT,PIT,TOR,home,team_early_deficit_scored_next2,1,2,0,0.0995,0,0.0995,home_away+l10_rpg_bucket=home__low_lt_3_5(+0.055) | home_away=home(+0.044),,leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BAL,BOS,away,team_won,0,3,1,0.2028,-0.0479,0.1549,team_strength_gap_bucket=plus_10_plus(+0.102) | offense_form_bucket=60_plus(+0.060) | l10_scored5_rate_bucket=very_high_75_plus(+0.040),home_away+opponent_strength_bucket=away__50_55(-0.048),leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BAL,BOS,away,team_runs_4plus,0,3,0,0.1896,0,0.1896,team_strength_gap_bucket=plus_10_plus(+0.091) | offense_form_bucket=60_plus(+0.050) | team_strength_bucket=60_plus(+0.049),,leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BAL,BOS,away,team_runs_5plus,0,2,1,0.1339,-0.04,0.0939,team_strength_gap_bucket=plus_10_plus(+0.089) | offense_form_bucket=60_plus(+0.045),home_away+opponent_strength_bucket=away__50_55(-0.040),leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BAL,BOS,away,team_f5_runs_2plus,0,2,0,0.1047,0,0.1047,team_strength_gap_bucket=plus_10_plus(+0.063) | offense_form_bucket=60_plus(+0.042),,leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BAL,BOS,away,team_early_deficit_scored_next2,0,0,2,0,-0.0926,-0.0926,,home_away+opponent_strength_bucket=away__50_55(-0.049) | home_away=away(-0.044),leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BOS,BAL,home,team_won,1,0,1,0,-0.1022,-0.1022,,team_strength_gap_bucket=minus_10_or_worse(-0.102),leave_one_season_out,2024
2024,747877,2024-03-21,BAL@BOS,BOS,BAL,home,team_early_deficit_scored_next2,0,2,0,0.1042,0,0.1042,home_away+opponent_strength_bucket=home__60_plus(+0.060) | home_away=home(+0.044),,leave_one_season_out,2024
2024,747867,2024-03-21,SF@MIL,SF,MIL,away,team_won,1,3,1,0.2314,-0.0479,0.1835,team_strength_gap_bucket=plus_10_plus(+0.102) | team_l10_post5_rpg_bucket=mid_3_5_4_5(+0.089) | l10_scored5_rate_bucket=very_high_75_plus(+0.040),home_away+opponent_strength_bucket=away__50_55(-0.048),leave_one_season_out,2024
