family,feature,feature_value,outcome,seasons_seen,season_count,total_count,min_season_count,avg_rate,min_rate,max_rate,rate_range,avg_lift,min_lift,max_lift,stability_label
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,game_total_9plus,"2023,2024,2025",3,797,246,0.4732,0.4187,0.5376,0.1189,-0.0253,-0.0666,0.0139,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,797,246,0.3052,0.2832,0.3235,0.0403,0.0243,-0.0021,0.0538,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,opponent_runs_4plus,"2023,2024,2025",3,797,246,0.5557,0.4919,0.6237,0.1318,-0.0022,-0.0574,0.0492,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,opponent_runs_5plus,"2023,2024,2025",3,797,246,0.4276,0.3577,0.4803,0.1226,-0.0039,-0.0589,0.0274,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,797,246,0.3417,0.3333,0.3537,0.0204,0.017,0.0017,0.0258,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,797,246,0.3052,0.2832,0.3235,0.0403,0.0243,-0.0021,0.0538,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_f5_runs_2plus,"2023,2024,2025",3,797,246,0.5622,0.5591,0.565,0.0059,-0.0209,-0.0354,-0.0104,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_post5_runs_2plus,"2023,2024,2025",3,797,246,0.465,0.4301,0.4853,0.0552,-0.0159,-0.0654,0.0096,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_runs_4plus,"2023,2024,2025",3,797,246,0.5261,0.4982,0.5515,0.0533,-0.0319,-0.0763,0.0015,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_runs_5plus,"2023,2024,2025",3,797,246,0.3969,0.378,0.4194,0.0414,-0.0346,-0.0386,-0.0318,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_trailed_early_1to3,"2023,2024,2025",3,797,246,0.519,0.5041,0.5368,0.0327,0.0309,0.0114,0.0542,mixed_or_noisy
opponent_vulnerability,opponent_run_prevention_bucket,60_plus,team_won,"2023,2024,2025",3,797,246,0.4959,0.4659,0.5366,0.0707,-0.0034,-0.0341,0.0366,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,f5_total_4plus,"2023,2024,2025",3,776,250,0.6277,0.6241,0.631,0.0069,0.0017,-0.0032,0.0054,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,f5_total_5plus,"2023,2024,2025",3,776,250,0.5094,0.4964,0.5317,0.0353,0.003,0.0007,0.0075,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,game_total_10plus,"2023,2024,2025",3,776,250,0.3918,0.34,0.4484,0.1084,-0.0073,-0.0511,0.0227,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,game_total_9plus,"2023,2024,2025",3,776,250,0.4896,0.444,0.5357,0.0917,-0.0088,-0.0413,0.012,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,opponent_blew_early_small_lead,"2023,2024,2025",3,776,250,0.2896,0.2778,0.3029,0.0251,0.0087,-0.0075,0.0332,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,opponent_runs_4plus,"2023,2024,2025",3,776,250,0.5888,0.54,0.6389,0.0989,0.0309,-0.0093,0.0644,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,opponent_runs_5plus,"2023,2024,2025",3,776,250,0.4635,0.412,0.504,0.092,0.0319,-0.0046,0.0511,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,team_early_deficit_scored_next2,"2023,2024,2025",3,776,250,0.3349,0.2778,0.3869,0.1091,0.0101,-0.0538,0.0721,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,776,250,0.2896,0.2778,0.3029,0.0251,0.0087,-0.0075,0.0332,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,team_f5_runs_2plus,"2023,2024,2025",3,776,250,0.5442,0.5317,0.568,0.0363,-0.039,-0.0628,-0.0074,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,team_post5_runs_2plus,"2023,2024,2025",3,776,250,0.4509,0.42,0.4802,0.0602,-0.03,-0.0501,-0.0153,mixed_or_noisy
offense_consistency,offense_form_bucket,lt_40,team_trailed_early_1to3,"2023,2024,2025",3,776,250,0.5109,0.492,0.5328,0.0408,0.0228,-0.0007,0.0502,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_4plus,"2023,2024,2025",3,761,245,0.6189,0.5755,0.6612,0.0857,-0.0071,-0.0456,0.0386,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,f5_total_5plus,"2023,2024,2025",3,761,245,0.5139,0.4776,0.5498,0.0722,0.0075,-0.0181,0.0218,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_10plus,"2023,2024,2025",3,761,245,0.3776,0.3592,0.4022,0.043,-0.0215,-0.0235,-0.0197,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,game_total_9plus,"2023,2024,2025",3,761,245,0.4602,0.4408,0.4908,0.05,-0.0382,-0.0455,-0.0329,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_blew_early_small_lead,"2023,2024,2025",3,761,245,0.2792,0.249,0.3265,0.0775,-0.0017,-0.0233,0.0388,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_4plus,"2023,2024,2025",3,761,245,0.5288,0.5102,0.5633,0.0531,-0.0291,-0.0616,0.014,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,opponent_runs_5plus,"2023,2024,2025",3,761,245,0.3965,0.369,0.4163,0.0473,-0.0351,-0.0839,-0.0089,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_scored_next2,"2023,2024,2025",3,761,245,0.3207,0.2776,0.3673,0.0897,-0.004,-0.0372,0.0394,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,761,245,0.2792,0.249,0.3265,0.0775,-0.0017,-0.0233,0.0388,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_f5_runs_2plus,"2023,2024,2025",3,761,245,0.6228,0.5878,0.6642,0.0764,0.0396,0.0083,0.0697,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_post5_runs_2plus,"2023,2024,2025",3,761,245,0.4712,0.4408,0.4871,0.0463,-0.0098,-0.0293,0.0084,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_4plus,"2023,2024,2025",3,761,245,0.5669,0.5102,0.6273,0.1171,0.009,-0.0391,0.0528,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_runs_5plus,"2023,2024,2025",3,761,245,0.4454,0.3959,0.524,0.1281,0.0138,-0.0207,0.0711,mixed_or_noisy
starter_volatility,opponent_starter_early_exit_rate_bucket,high_60_75,team_trailed_early_1to3,"2023,2024,2025",3,761,245,0.4646,0.4059,0.5347,0.1288,-0.0235,-0.083,0.042,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,f5_total_4plus,"2023,2024,2025",3,744,204,0.6552,0.6517,0.6618,0.0101,0.0292,0.0276,0.0309,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,f5_total_5plus,"2023,2024,2025",3,744,204,0.5233,0.492,0.5539,0.0619,0.0169,-0.0037,0.0316,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,game_total_10plus,"2023,2024,2025",3,744,204,0.3859,0.348,0.451,0.103,-0.0132,-0.0325,0.0253,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,game_total_9plus,"2023,2024,2025",3,744,204,0.4968,0.464,0.5539,0.0899,-0.0017,-0.0223,0.0302,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,opponent_blew_early_small_lead,"2023,2024,2025",3,744,204,0.2953,0.2828,0.304,0.0212,0.0144,-0.0049,0.0343,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,opponent_runs_4plus,"2023,2024,2025",3,744,204,0.5961,0.5207,0.6716,0.1509,0.0382,-0.0286,0.0971,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,opponent_runs_5plus,"2023,2024,2025",3,744,204,0.4749,0.4069,0.5539,0.147,0.0434,-0.0097,0.101,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_early_deficit_scored_next2,"2023,2024,2025",3,744,204,0.3242,0.2892,0.38,0.0908,-0.0006,-0.0424,0.0652,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,744,204,0.2953,0.2828,0.304,0.0212,0.0144,-0.0049,0.0343,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_f5_runs_2plus,"2023,2024,2025",3,744,204,0.5747,0.5539,0.6103,0.0564,-0.0084,-0.0406,0.0349,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_post5_runs_2plus,"2023,2024,2025",3,744,204,0.4606,0.431,0.5147,0.0837,-0.0204,-0.0413,0.0192,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_runs_4plus,"2023,2024,2025",3,744,204,0.534,0.48,0.5828,0.1028,-0.0239,-0.07,0.0335,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_runs_5plus,"2023,2024,2025",3,744,204,0.3977,0.368,0.4216,0.0536,-0.0339,-0.0572,-0.0132,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_trailed_early_1to3,"2023,2024,2025",3,744,204,0.511,0.4552,0.5539,0.0987,0.023,-0.0375,0.065,mixed_or_noisy
offense_consistency,l10_scored2minus_rate_bucket,high_60_75,team_won,"2023,2024,2025",3,744,204,0.4625,0.4314,0.5241,0.0927,-0.0368,-0.0686,0.0241,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,f5_total_4plus,"2023,2024,2025",3,575,166,0.6309,0.6265,0.6381,0.0116,0.0049,-0.0077,0.017,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,f5_total_5plus,"2023,2024,2025",3,575,166,0.5097,0.5075,0.512,0.0045,0.0033,-0.019,0.015,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,game_total_10plus,"2023,2024,2025",3,575,166,0.4278,0.397,0.4578,0.0608,0.0287,0.0059,0.0481,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,game_total_9plus,"2023,2024,2025",3,575,166,0.5244,0.4925,0.5663,0.0738,0.0259,0.0072,0.0426,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,opponent_blew_early_small_lead,"2023,2024,2025",3,575,166,0.295,0.2814,0.3143,0.0329,0.0141,-0.0063,0.0446,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,opponent_runs_4plus,"2023,2024,2025",3,575,166,0.5922,0.5427,0.6386,0.0959,0.0342,-0.0066,0.0641,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,opponent_runs_5plus,"2023,2024,2025",3,575,166,0.4742,0.407,0.5095,0.1025,0.0426,-0.0096,0.0843,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,team_early_deficit_scored_next2,"2023,2024,2025",3,575,166,0.3505,0.2952,0.4095,0.1143,0.0257,-0.0364,0.0947,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,575,166,0.295,0.2814,0.3143,0.0329,0.0141,-0.0063,0.0446,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,team_post5_runs_2plus,"2023,2024,2025",3,575,166,0.4769,0.4523,0.4905,0.0382,-0.004,-0.0178,0.0132,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,team_runs_4plus,"2023,2024,2025",3,575,166,0.5264,0.5143,0.5422,0.0279,-0.0316,-0.0357,-0.0267,mixed_or_noisy
offense_consistency,l10_scored4_rate_bucket,low_lt_30,team_trailed_early_1to3,"2023,2024,2025",3,575,166,0.5262,0.5,0.5762,0.0762,0.0382,0.0098,0.0936,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,f5_total_4plus,"2023,2024,2025",3,573,172,0.6298,0.6011,0.6686,0.0675,0.0038,-0.02,0.0344,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,f5_total_5plus,"2023,2024,2025",3,573,172,0.493,0.4468,0.5581,0.1113,-0.0134,-0.0489,0.0271,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,game_total_10plus,"2023,2024,2025",3,573,172,0.4024,0.3723,0.4593,0.087,0.0033,-0.0155,0.0336,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,game_total_9plus,"2023,2024,2025",3,573,172,0.4897,0.4415,0.5581,0.1166,-0.0087,-0.0448,0.0344,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,opponent_blew_early_small_lead,"2023,2024,2025",3,573,172,0.2742,0.2442,0.2911,0.0469,-0.0067,-0.0411,0.0175,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,opponent_runs_4plus,"2023,2024,2025",3,573,172,0.5558,0.516,0.6163,0.1003,-0.0021,-0.034,0.0418,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,opponent_runs_5plus,"2023,2024,2025",3,573,172,0.4328,0.3936,0.5058,0.1122,0.0013,-0.0316,0.0529,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,team_early_deficit_scored_next2,"2023,2024,2025",3,573,172,0.3214,0.3023,0.3427,0.0404,-0.0034,-0.0293,0.0148,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,573,172,0.2742,0.2442,0.2911,0.0469,-0.0067,-0.0411,0.0175,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,team_post5_runs_2plus,"2023,2024,2025",3,573,172,0.4511,0.4255,0.4742,0.0487,-0.0299,-0.0518,0.0041,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,team_trailed_early_1to3,"2023,2024,2025",3,573,172,0.5059,0.5,0.5106,0.0106,0.0178,0.0111,0.028,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed4_rate_bucket,low_lt_30,team_won,"2023,2024,2025",3,573,172,0.4697,0.4628,0.4767,0.0139,-0.0297,-0.0352,-0.0233,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,f5_total_4plus,"2023,2024,2025",3,552,122,0.6492,0.6214,0.6952,0.0738,0.0233,-0.0128,0.0741,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,f5_total_5plus,"2023,2024,2025",3,552,122,0.5242,0.4836,0.5597,0.0761,0.0178,-0.0089,0.0337,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,game_total_10plus,"2023,2024,2025",3,552,122,0.4285,0.4016,0.4599,0.0583,0.0294,-0.0018,0.0794,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,game_total_9plus,"2023,2024,2025",3,552,122,0.5237,0.5,0.5401,0.0401,0.0252,0.0072,0.0538,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,552,122,0.3104,0.2798,0.3316,0.0518,0.0295,-0.0055,0.0619,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,opponent_runs_4plus,"2023,2024,2025",3,552,122,0.5762,0.5473,0.5984,0.0511,0.0183,-0.0272,0.0491,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,opponent_runs_5plus,"2023,2024,2025",3,552,122,0.4424,0.4115,0.4813,0.0698,0.0108,-0.0414,0.0561,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,552,122,0.3332,0.2963,0.377,0.0807,0.0084,-0.0353,0.0491,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,552,122,0.3104,0.2798,0.3316,0.0518,0.0295,-0.0055,0.0619,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_f5_runs_2plus,"2023,2024,2025",3,552,122,0.5915,0.541,0.6203,0.0793,0.0084,-0.0344,0.0408,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_runs_4plus,"2023,2024,2025",3,552,122,0.5856,0.5164,0.6255,0.1091,0.0277,-0.0329,0.065,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_runs_5plus,"2023,2024,2025",3,552,122,0.4527,0.3689,0.5185,0.1496,0.0211,-0.0477,0.0656,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_trailed_early_1to3,"2023,2024,2025",3,552,122,0.5029,0.4486,0.5574,0.1088,0.0148,-0.0403,0.0647,mixed_or_noisy
offense_consistency,l10_scored5_rate_bucket,very_high_75_plus,team_won,"2023,2024,2025",3,552,122,0.5294,0.5,0.5802,0.0802,0.0301,0.0,0.0802,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,f5_total_4plus,"2023,2024,2025",3,501,142,0.6576,0.6197,0.6981,0.0784,0.0316,-0.0029,0.077,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,f5_total_5plus,"2023,2024,2025",3,501,142,0.516,0.4859,0.5472,0.0613,0.0096,-0.016,0.0515,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,game_total_10plus,"2023,2024,2025",3,501,142,0.4255,0.3899,0.45,0.0601,0.0264,0.0094,0.0455,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,game_total_9plus,"2023,2024,2025",3,501,142,0.5218,0.5031,0.5423,0.0392,0.0234,-0.0037,0.057,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,opponent_blew_early_small_lead,"2023,2024,2025",3,501,142,0.2982,0.2676,0.325,0.0574,0.0173,-0.0201,0.0397,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,opponent_runs_4plus,"2023,2024,2025",3,501,142,0.5706,0.5493,0.5975,0.0482,0.0127,-0.0095,0.0475,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,opponent_runs_5plus,"2023,2024,2025",3,501,142,0.4275,0.4085,0.4591,0.0506,-0.004,-0.0379,0.0339,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_early_deficit_scored_next2,"2023,2024,2025",3,501,142,0.3457,0.3099,0.375,0.0651,0.0209,-0.018,0.0434,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,501,142,0.2982,0.2676,0.325,0.0574,0.0173,-0.0201,0.0397,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_post5_runs_2plus,"2023,2024,2025",3,501,142,0.5182,0.4906,0.55,0.0594,0.0373,0.0133,0.0545,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_runs_4plus,"2023,2024,2025",3,501,142,0.5854,0.5563,0.615,0.0587,0.0275,0.007,0.0405,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_runs_5plus,"2023,2024,2025",3,501,142,0.4575,0.4277,0.48,0.0523,0.0259,0.0025,0.0482,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_trailed_early_1to3,"2023,2024,2025",3,501,142,0.468,0.4296,0.49,0.0604,-0.0201,-0.0631,0.0017,mixed_or_noisy
opponent_vulnerability,opponent_l10_allowed5_rate_bucket,very_high_75_plus,team_won,"2023,2024,2025",3,501,142,0.5219,0.4654,0.5704,0.105,0.0226,-0.0326,0.0704,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,opponent_blew_early_small_lead,"2023,2024,2025",3,476,138,0.2727,0.2237,0.3118,0.0881,-0.0082,-0.064,0.0265,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_early_deficit_scored_next2,"2023,2024,2025",3,476,138,0.3009,0.2829,0.3226,0.0397,-0.0239,-0.045,-0.009,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,476,138,0.2727,0.2237,0.3118,0.0881,-0.0082,-0.064,0.0265,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_f5_runs_2plus,"2023,2024,2025",3,476,138,0.5853,0.558,0.6118,0.0538,0.0021,-0.0215,0.0364,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_post5_runs_2plus,"2023,2024,2025",3,476,138,0.4503,0.4079,0.529,0.1211,-0.0307,-0.0815,0.0517,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_runs_4plus,"2023,2024,2025",3,476,138,0.5479,0.4868,0.587,0.1002,-0.01,-0.0625,0.037,mixed_or_noisy
starter_volatility,opponent_starter_blowup_rate_bucket,avg_45_60,team_runs_5plus,"2023,2024,2025",3,476,138,0.3957,0.3224,0.4516,0.1292,-0.0359,-0.0942,-0.0013,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,f5_total_4plus,"2023,2024,2025",3,473,142,0.6461,0.6197,0.6832,0.0635,0.0201,-0.0014,0.049,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,f5_total_5plus,"2023,2024,2025",3,473,142,0.5347,0.5,0.5901,0.0901,0.0283,0.0075,0.0591,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,opponent_blew_early_small_lead,"2023,2024,2025",3,473,142,0.2875,0.2765,0.3043,0.0278,0.0066,-0.0112,0.019,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,opponent_runs_4plus,"2023,2024,2025",3,473,142,0.5593,0.5235,0.5839,0.0604,0.0013,-0.0258,0.0204,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,opponent_runs_5plus,"2023,2024,2025",3,473,142,0.4453,0.4,0.4783,0.0783,0.0138,-0.0166,0.0325,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,team_early_deficit_scored_next2,"2023,2024,2025",3,473,142,0.3627,0.338,0.3913,0.0533,0.0379,0.0232,0.0597,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,team_early_deficit_tied_or_led_later,"2023,2024,2025",3,473,142,0.2875,0.2765,0.3043,0.0278,0.0066,-0.0112,0.019,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,team_trailed_early_1to3,"2023,2024,2025",3,473,142,0.4822,0.4647,0.5031,0.0384,-0.0058,-0.028,0.0142,mixed_or_noisy
f5_post5_identity,opponent_l10_post5_allowed_bucket,mid_3_5_4_5,team_won,"2023,2024,2025",3,473,142,0.5198,0.4789,0.5588,0.0799,0.0205,-0.0191,0.0588,mixed_or_noisy
